ts	run	board	white	black	result	plies	wpc	bpc	wms	bms	wcpu	bcpu	wmv	bmv	wnod	bnod	wed	bed	wsn	bsn	seed	par
2026-07-04T14:30:29Z	20260704T143020Z	boards/board1.txt	smart(6)@1	ab(d4)@1.exp(t1,c4,w0,l0,f2)@1	B	46	8	13	0.019	18.858	0.000	15.625	23	23	0	245312	0.00	92.00	0	23	2558544583	8
2026-07-04T14:30:29Z	20260704T143020Z	boards/board1.txt	ab(d4)@1.exp(t1,c4,w0,l0,f8)@1	ab(d4)@1.exp(t1,c4,w0,l0,f4)@1	W	63	10	11	40.245	31.148	0.000	46.875	32	31	552221	428446	128.00	117.00	32	31	1813538619	8
2026-07-04T14:30:30Z	20260704T143020Z	boards/board1.txt	ab(d6,nb200k)@1.classic(t1,c4,w0,l0)@1	ab(d4)@1.exp(t1,c4,w0,l0,f4)@1	W	37	13	14	155.559	7.737	171.875	0.000	19	18	2468462	113169	98.48	65.00	19	18	3079835989	8
2026-07-04T14:30:30Z	20260704T143020Z	boards/board1.txt	ab(d6,nb200k)@1.classic(t1,c4,w0,l0)@1.dil(r25)@1	ab(d4)@1.exp(t1,c4,w0,l0,f4)@1	B	28	11	14	91.310	6.929	93.750	0.000	14	14	1575303	99067	58.36	56.00	10	14	133744189	8
2026-07-04T14:30:30Z	20260704T143020Z	boards/board1.txt	ab(d6,noab,nb200k)@1.classic(t1,c4,w0,l0)@1	ab(d4)@1.exp(t1,c4,w0,l0,f4)@1	W	37	13	13	201.425	8.458	203.125	15.625	19	18	3216923	113020	61.27	65.00	19	18	2959256889	8
2026-07-04T14:30:30Z	20260704T143020Z	boards/board1.txt	ab(d6,tt,nb200k)@1.classic(t1,c4,w0,l0)@1	ab(d4)@1.exp(t1,c4,w0,l0,f4)@1	W	37	13	14	1.889	8.107	0.000	0.000	19	18	4856	113169	100.00	65.00	19	18	564747725	8
2026-07-04T14:30:30Z	20260704T143020Z	boards/board1.txt	ab(d6,tt,ord,asp25,nb200k)@1.classic(t1,c4,w0,l0)@1	ab(d4)@1.exp(t1,c4,w0,l0,f4)@1	W	37	13	14	1.963	8.409	0.000	15.625	19	18	4615	113169	100.00	65.00	19	18	1423441567	8
2026-07-04T14:30:30Z	20260704T143020Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@1	ab(d4)@1.exp(t1,c4,w0,l0,f4)@1	W	37	13	14	2.603	9.131	0.000	15.625	19	18	5951	113169	100.00	65.00	19	18	2416531458	8
2026-07-04T14:30:30Z	20260704T143020Z	boards/board1.txt	greedy@1.classic(t2,c10,w3,l2)@1	ab(d4)@1.exp(t1,c4,w0,l0,f4)@1	B	62	9	10	0.168	23.309	0.000	15.625	31	31	0	270806	0.00	124.00	0	31	3996349747	8
2026-07-04T14:30:30Z	20260704T143020Z	boards/board1.txt	smart(2)@1	ab(d4)@1.exp(t1,c4,w0,l0,f4)@1	B	50	8	12	0.018	13.128	0.000	15.625	25	25	0	185878	0.00	100.00	0	25	19035445	8
2026-07-04T14:30:30Z	20260704T143020Z	boards/board1.txt	smart(6)@1	ab(d4)@1.exp(t1,c4,w0,l0,f4)@1	B	36	12	12	0.015	19.996	0.000	15.625	18	18	0	299342	0.00	72.00	0	18	2234870073	8
2026-07-04T14:30:30Z	20260704T143020Z	boards/board1.txt	ab(d5)@1.classic(t1,c4,w0,l0)@1	ab(d4)@1.exp(t1,c4,w0,l0,f8)@1	W	37	13	14	37.834	7.796	46.875	0.000	19	18	681341	113845	95.00	65.00	19	18	1593975523	8
2026-07-04T14:30:30Z	20260704T143020Z	boards/board1.txt	ab(d6,nb200k)@1.classic(t1,c4,w0,l0)@1.dil(r10)@1	ab(d4)@1.exp(t1,c4,w0,l0,f8)@1	W	37	13	14	143.755	7.922	140.625	0.000	19	18	2468462	113845	98.48	65.00	19	18	1743312801	8
2026-07-04T14:30:30Z	20260704T143020Z	boards/board1.txt	ab(d6,nb200k)@1.classic(t1,c4,w0,l0)@1.dil(r50)@1	ab(d4)@1.exp(t1,c4,w0,l0,f8)@1	B	54	10	13	137.520	15.083	156.250	0.000	27	27	2316362	213616	81.14	108.00	15	27	2388537965	8
2026-07-04T14:30:31Z	20260704T143020Z	boards/board1.txt	ab(d6,ord,nb200k)@1.classic(t1,c4,w0,l0)@1	ab(d4)@1.exp(t1,c4,w0,l0,f8)@1	W	37	13	14	174.837	7.919	187.500	0.000	19	18	1273782	113845	100.00	65.00	19	18	528748854	8
2026-07-04T14:30:31Z	20260704T143020Z	boards/board1.txt	ab(d6,tt,ord,asp100,nb200k)@1.classic(t1,c4,w0,l0)@1	ab(d4)@1.exp(t1,c4,w0,l0,f8)@1	W	37	13	14	1.913	7.441	0.000	0.000	19	18	5001	113845	100.00	65.00	19	18	2133011167	8
2026-07-04T14:30:31Z	20260704T143020Z	boards/board1.txt	ab(d6,tt,ord,asp50,nb200k)@1.classic(t1,c4,w0,l0)@1	ab(d4)@1.exp(t1,c4,w0,l0,f8)@1	W	37	13	14	1.902	7.422	0.000	15.625	19	18	4824	113845	100.00	65.00	19	18	3741543059	8
2026-07-04T14:30:31Z	20260704T143020Z	boards/board1.txt	greedy@1.classic(t1,c4,w0,l0)@1	ab(d4)@1.exp(t1,c4,w0,l0,f8)@1	W	47	11	10	0.025	17.979	0.000	15.625	24	23	0	240358	0.00	85.00	0	23	4168543658	8
2026-07-04T14:30:31Z	20260704T143020Z	boards/board1.txt	rand@1	ab(d4)@1.exp(t1,c4,w0,l0,f8)@1	B	16	13	16	0.005	3.212	0.000	0.000	8	8	0	56265	0.00	32.00	0	8	1402846890	8
2026-07-04T14:30:31Z	20260704T143020Z	boards/board1.txt	smart(4)@1	ab(d4)@1.exp(t1,c4,w0,l0,f8)@1	B	66	6	5	0.030	32.000	0.000	46.875	33	33	0	467146	0.00	132.00	0	33	1693063491	8
2026-07-04T14:30:31Z	20260704T143020Z	boards/board1.txt	tiered@1	ab(d4)@1.exp(t1,c4,w0,l0,f8)@1	B	44	11	12	0.021	21.755	0.000	15.625	22	22	0	312453	0.00	88.00	0	22	467044112	8
2026-07-04T14:30:31Z	20260704T143020Z	boards/board1.txt	ab(d6,nb200k)@1.classic(t1,c4,w0,l0)@1.dil(r10)@1	ab(d5)@1.classic(t1,c4,w0,l0)@1	W	33	13	12	117.228	30.882	140.625	0.000	17	16	1827640	482694	86.78	70.00	17	16	1549631275	8
2026-07-04T14:30:31Z	20260704T143020Z	boards/board1.txt	ab(d6,nb200k)@1.classic(t1,c4,w0,l0)@1.dil(r50)@1	ab(d5)@1.classic(t1,c4,w0,l0)@1	B	36	12	14	46.220	42.861	31.250	46.875	18	18	800708	847145	32.83	90.00	7	18	141268351	8
2026-07-04T14:30:31Z	20260704T143020Z	boards/board1.txt	ab(d6,ord,nb200k)@1.classic(t1,c4,w0,l0)@1	ab(d5)@1.classic(t1,c4,w0,l0)@1	W	33	13	12	166.240	32.863	203.125	0.000	17	16	1035156	482694	88.00	70.00	17	16	1229684794	8
2026-07-04T14:30:31Z	20260704T143020Z	boards/board1.txt	ab(d6,tt,ord,asp100,nb200k)@1.classic(t1,c4,w0,l0)@1	ab(d5)@1.classic(t1,c4,w0,l0)@1	W	33	13	12	60.883	32.644	78.125	15.625	17	16	182373	482694	88.00	70.00	17	16	3365820017	8
2026-07-04T14:30:31Z	20260704T143020Z	boards/board1.txt	ab(d6,tt,ord,asp50,nb200k)@1.classic(t1,c4,w0,l0)@1	ab(d5)@1.classic(t1,c4,w0,l0)@1	W	33	13	12	3.010	29.734	0.000	31.250	17	16	8029	482694	88.00	70.00	17	16	2593343405	8
2026-07-04T14:30:31Z	20260704T143020Z	boards/board1.txt	greedy@1.classic(t1,c4,w0,l0)@1	ab(d5)@1.classic(t1,c4,w0,l0)@1	B	22	12	15	0.017	18.511	0.000	15.625	11	11	0	276828	0.00	55.00	0	11	796465302	8
2026-07-04T14:30:31Z	20260704T143020Z	boards/board1.txt	rand@1	ab(d5)@1.classic(t1,c4,w0,l0)@1	B	22	12	16	0.011	27.513	0.000	31.250	11	11	0	416227	0.00	55.00	0	11	309214102	8
2026-07-04T14:30:31Z	20260704T143020Z	boards/board1.txt	smart(4)@1	ab(d5)@1.classic(t1,c4,w0,l0)@1	B	28	13	14	0.015	31.780	0.000	31.250	14	14	0	461972	0.00	70.00	0	14	2822325405	8
2026-07-04T14:30:31Z	20260704T143020Z	boards/board1.txt	tiered@1	ab(d5)@1.classic(t1,c4,w0,l0)@1	B	62	10	9	0.027	76.261	0.000	78.125	31	31	0	1107539	0.00	155.00	0	31	2574623492	8
2026-07-04T14:30:32Z	20260704T143020Z	boards/board1.txt	ab(d6,nb200k)@1.classic(t1,c4,w0,l0)@1.dil(r25)@1	ab(d6,nb200k)@1.classic(t1,c4,w0,l0)@1	B	33	13	13	102.789	123.232	109.375	125.000	17	16	1840234	2209434	66.17	82.35	14	16	249241683	8
2026-07-04T14:30:32Z	20260704T143020Z	boards/board1.txt	ab(d6,noab,nb200k)@1.classic(t1,c4,w0,l0)@1	ab(d6,nb200k)@1.classic(t1,c4,w0,l0)@1	B	35	11	12	202.106	126.336	234.375	78.125	18	17	3203878	2063341	58.18	91.57	18	17	40964855	8
2026-07-04T14:30:32Z	20260704T143020Z	boards/board1.txt	ab(d6,tt,nb200k)@1.classic(t1,c4,w0,l0)@1	ab(d6,nb200k)@1.classic(t1,c4,w0,l0)@1	W	32	13	12	1.963	128.038	0.000	125.000	16	16	4479	2050148	87.00	80.57	16	16	2467547683	8
2026-07-04T14:30:32Z	20260704T143020Z	boards/board1.txt	ab(d6,tt,ord,asp25,nb200k)@1.classic(t1,c4,w0,l0)@1	ab(d6,nb200k)@1.classic(t1,c4,w0,l0)@1	W	32	13	12	1.923	119.582	0.000	125.000	16	16	4157	2050148	87.00	80.57	16	16	2490427885	8
2026-07-04T14:30:32Z	20260704T143020Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@1	ab(d6,nb200k)@1.classic(t1,c4,w0,l0)@1	W	32	13	12	2.231	134.348	0.000	125.000	16	16	4473	2050148	87.00	80.57	16	16	2029888528	8
2026-07-04T14:30:33Z	20260704T143020Z	boards/board1.txt	greedy@1.classic(t2,c10,w3,l2)@1	ab(d6,nb200k)@1.classic(t1,c4,w0,l0)@1	B	62	9	10	0.180	221.146	0.000	218.750	31	31	0	3220433	0.00	170.09	0	31	1718132105	8
2026-07-04T14:30:33Z	20260704T143020Z	boards/board1.txt	smart(2)@1	ab(d6,nb200k)@1.classic(t1,c4,w0,l0)@1	B	38	10	13	0.029	156.683	0.000	156.250	19	19	0	2290544	0.00	97.31	0	19	135253563	8
2026-07-04T14:30:33Z	20260704T143020Z	boards/board1.txt	smart(6)@1	ab(d6,nb200k)@1.classic(t1,c4,w0,l0)@1	B	32	12	14	0.028	129.083	0.000	125.000	16	16	0	2116709	0.00	83.85	0	16	3757264631	8
2026-07-04T14:30:33Z	20260704T143020Z	boards/board1.txt	ab(d6,nb200k)@1.classic(t1,c4,w0,l0)@1.dil(r25)@1	ab(d6,nb200k)@1.classic(t1,c4,w0,l0)@1.dil(r10)@1	B	33	12	13	89.334	129.619	46.875	156.250	17	16	1332701	1884421	50.72	71.69	11	14	2062775377	8
2026-07-04T14:30:33Z	20260704T143020Z	boards/board1.txt	ab(d6,noab,nb200k)@1.classic(t1,c4,w0,l0)@1	ab(d6,nb200k)@1.classic(t1,c4,w0,l0)@1.dil(r10)@1	W	36	12	12	211.432	100.973	218.750	93.750	18	18	3220510	1538040	59.61	69.96	18	14	690520293	8
2026-07-04T14:30:34Z	20260704T143020Z	boards/board1.txt	ab(d6,tt,nb200k)@1.classic(t1,c4,w0,l0)@1	ab(d6,nb200k)@1.classic(t1,c4,w0,l0)@1.dil(r10)@1	W	30	13	13	1.119	120.009	0.000	125.000	15	15	2923	1943888	82.00	72.57	15	14	162089793	8
2026-07-04T14:30:34Z	20260704T143020Z	boards/board1.txt	ab(d6,tt,ord,asp25,nb200k)@1.classic(t1,c4,w0,l0)@1	ab(d6,nb200k)@1.classic(t1,c4,w0,l0)@1.dil(r10)@1	W	38	13	13	177.486	185.847	140.625	156.250	19	19	504001	2397420	109.00	88.01	19	16	365565767	8
2026-07-04T14:30:34Z	20260704T143020Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@1	ab(d6,nb200k)@1.classic(t1,c4,w0,l0)@1.dil(r10)@1	W	32	13	12	6.635	159.104	0.000	156.250	16	16	13334	2050148	87.00	80.57	16	16	3621660020	8
2026-07-04T14:30:34Z	20260704T143020Z	boards/board1.txt	greedy@1.classic(t2,c10,w3,l2)@1	ab(d6,nb200k)@1.classic(t1,c4,w0,l0)@1.dil(r10)@1	B	56	10	11	0.182	230.533	0.000	234.375	28	28	0	3342175	0.00	146.02	0	27	3925376595	8
2026-07-04T14:30:35Z	20260704T143020Z	boards/board1.txt	smart(2)@1	ab(d6,nb200k)@1.classic(t1,c4,w0,l0)@1.dil(r10)@1	B	68	8	11	0.041	241.305	0.000	234.375	34	34	0	3871117	0.00	161.26	0	30	3243674489	8
2026-07-04T14:30:35Z	20260704T143020Z	boards/board1.txt	smart(6)@1	ab(d6,nb200k)@1.classic(t1,c4,w0,l0)@1.dil(r10)@1	B	32	12	13	0.024	121.150	0.000	125.000	16	16	0	1960687	0.00	80.01	0	16	423171301	8
2026-07-04T14:30:35Z	20260704T143020Z	boards/board1.txt	ab(d6,nb200k)@1.classic(t1,c4,w0,l0)@1.dil(r50)@1	ab(d6,nb200k)@1.classic(t1,c4,w0,l0)@1.dil(r25)@1	B	53	12	10	87.450	93.262	93.750	93.750	27	26	1559407	1765714	73.09	89.64	14	17	3197478513	8
2026-07-04T14:30:35Z	20260704T143020Z	boards/board1.txt	ab(d6,ord,nb200k)@1.classic(t1,c4,w0,l0)@1	ab(d6,nb200k)@1.classic(t1,c4,w0,l0)@1.dil(r25)@1	W	15	15	12	78.597	45.595	93.750	31.250	8	7	527887	730890	43.00	29.75	8	5	2391568240	8
2026-07-04T14:30:35Z	20260704T143020Z	boards/board1.txt	ab(d6,tt,ord,asp100,nb200k)@1.classic(t1,c4,w0,l0)@1	ab(d6,nb200k)@1.classic(t1,c4,w0,l0)@1.dil(r25)@1	W	27	15	13	170.749	52.354	187.500	31.250	14	13	603365	979516	79.00	40.98	14	7	2562679083	8
2026-07-04T14:30:35Z	20260704T143020Z	boards/board1.txt	ab(d6,tt,ord,asp50,nb200k)@1.classic(t1,c4,w0,l0)@1	ab(d6,nb200k)@1.classic(t1,c4,w0,l0)@1.dil(r25)@1	W	38	13	13	72.920	153.051	78.125	140.625	19	19	220430	2544093	106.00	88.03	19	17	1328247047	8
2026-07-04T14:30:36Z	20260704T143020Z	boards/board1.txt	greedy@1.classic(t1,c4,w0,l0)@1	ab(d6,nb200k)@1.classic(t1,c4,w0,l0)@1.dil(r25)@1	B	42	10	14	0.024	98.713	0.000	93.750	21	21	0	1717799	0.00	73.14	0	15	1099717772	8
2026-07-04T14:30:36Z	20260704T143020Z	boards/board1.txt	rand@1	ab(d6,nb200k)@1.classic(t1,c4,w0,l0)@1.dil(r25)@1	B	20	13	16	0.010	74.184	0.000	78.125	10	10	0	1069430	0.00	48.11	0	9	1598470028	8
2026-07-04T14:30:36Z	20260704T143020Z	boards/board1.txt	smart(4)@1	ab(d6,nb200k)@1.classic(t1,c4,w0,l0)@1.dil(r25)@1	W	37	14	14	0.022	144.684	0.000	140.625	19	18	0	2438034	0.00	79.83	0	14	1737412567	8
2026-07-04T14:30:36Z	20260704T143020Z	boards/board1.txt	tiered@1	ab(d6,nb200k)@1.classic(t1,c4,w0,l0)@1.dil(r25)@1	W	45	14	10	0.025	109.617	0.000	109.375	23	22	0	1869162	0.00	71.29	0	12	450863418	8
2026-07-04T14:30:36Z	20260704T143020Z	boards/board1.txt	ab(d6,ord,nb200k)@1.classic(t1,c4,w0,l0)@1	ab(d6,nb200k)@1.classic(t1,c4,w0,l0)@1.dil(r50)@1	W	39	13	11	188.724	81.980	156.250	109.375	20	19	1385412	1384919	111.00	61.53	20	11	2785834272	8
2026-07-04T14:30:36Z	20260704T143020Z	boards/board1.txt	ab(d6,tt,ord,asp100,nb200k)@1.classic(t1,c4,w0,l0)@1	ab(d6,nb200k)@1.classic(t1,c4,w0,l0)@1.dil(r50)@1	W	31	14	13	27.104	113.734	15.625	125.000	16	15	111494	1829993	85.00	69.80	16	12	591083855	8
2026-07-04T14:30:36Z	20260704T143020Z	boards/board1.txt	ab(d6,tt,ord,asp50,nb200k)@1.classic(t1,c4,w0,l0)@1	ab(d6,nb200k)@1.classic(t1,c4,w0,l0)@1.dil(r50)@1	W	24	15	14	127.387	24.050	109.375	31.250	12	12	517385	410619	63.00	16.11	12	5	1077092747	8
2026-07-04T14:30:36Z	20260704T143020Z	boards/board1.txt	greedy@1.classic(t1,c4,w0,l0)@1	ab(d6,nb200k)@1.classic(t1,c4,w0,l0)@1.dil(r50)@1	W	19	15	12	0.013	36.319	0.000	46.875	10	9	0	507816	0.00	24.00	0	4	589779820	8
2026-07-04T14:30:36Z	20260704T143020Z	boards/board1.txt	rand@1	ab(d6,nb200k)@1.classic(t1,c4,w0,l0)@1.dil(r50)@1	B	14	14	16	0.006	20.428	0.000	15.625	7	7	0	316464	0.00	19.00	0	4	1088532076	8
2026-07-04T14:30:37Z	20260704T143020Z	boards/board1.txt	smart(4)@1	ab(d6,nb200k)@1.classic(t1,c4,w0,l0)@1.dil(r50)@1	B	62	8	10	0.023	124.762	0.000	125.000	31	31	0	1940896	0.00	78.53	0	15	669165723	8
2026-07-04T14:30:37Z	20260704T143020Z	boards/board1.txt	tiered@1	ab(d6,nb200k)@1.classic(t1,c4,w0,l0)@1.dil(r50)@1	W	37	15	10	0.019	88.558	0.000	93.750	19	18	0	1401828	0.00	46.23	0	8	800047870	8
2026-07-04T14:30:37Z	20260704T143020Z	boards/board1.txt	ab(d6,tt,nb200k)@1.classic(t1,c4,w0,l0)@1	ab(d6,noab,nb200k)@1.classic(t1,c4,w0,l0)@1	W	30	13	13	12.975	158.941	0.000	171.875	15	15	47317	2604265	82.00	47.25	15	15	3747553513	8
2026-07-04T14:30:37Z	20260704T143020Z	boards/board1.txt	ab(d6,tt,ord,asp25,nb200k)@1.classic(t1,c4,w0,l0)@1	ab(d6,noab,nb200k)@1.classic(t1,c4,w0,l0)@1	W	30	13	13	1.076	125.011	0.000	125.000	15	15	2962	2604265	82.00	47.25	15	15	1466353003	8
2026-07-04T14:30:37Z	20260704T143020Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@1	ab(d6,noab,nb200k)@1.classic(t1,c4,w0,l0)@1	W	30	13	13	0.799	122.194	15.625	109.375	15	15	2193	2604265	82.00	47.25	15	15	2582524820	8
2026-07-04T14:30:38Z	20260704T143020Z	boards/board1.txt	greedy@1.classic(t2,c10,w3,l2)@1	ab(d6,noab,nb200k)@1.classic(t1,c4,w0,l0)@1	B	82	5	7	0.203	409.553	0.000	406.250	41	41	0	7605525	0.00	145.85	0	41	1854472199	8
2026-07-04T14:30:38Z	20260704T143020Z	boards/board1.txt	smart(2)@1	ab(d6,noab,nb200k)@1.classic(t1,c4,w0,l0)@1	B	32	11	14	0.018	138.056	0.000	140.625	16	16	0	2623007	0.00	49.60	0	16	500436321	8
2026-07-04T14:30:38Z	20260704T143020Z	boards/board1.txt	smart(6)@1	ab(d6,noab,nb200k)@1.classic(t1,c4,w0,l0)@1	B	48	11	12	0.026	273.673	0.000	265.625	24	24	0	4401367	0.00	75.66	0	24	2467678445	8
2026-07-04T14:30:38Z	20260704T143020Z	boards/board1.txt	ab(d6,tt,nb200k)@1.classic(t1,c4,w0,l0)@1	ab(d6,ord,nb200k)@1.classic(t1,c4,w0,l0)@1	W	58	8	9	88.925	197.334	78.125	218.750	29	29	360566	1740714	165.00	160.00	29	29	830021594	8
2026-07-04T14:30:38Z	20260704T143020Z	boards/board1.txt	ab(d6,tt,ord,asp25,nb200k)@1.classic(t1,c4,w0,l0)@1	ab(d6,ord,nb200k)@1.classic(t1,c4,w0,l0)@1	W	58	8	9	12.201	223.144	0.000	218.750	29	29	44357	1740714	165.00	160.00	29	29	4161227620	8
2026-07-04T14:30:39Z	20260704T143020Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@1	ab(d6,ord,nb200k)@1.classic(t1,c4,w0,l0)@1	W	58	8	9	5.169	225.292	0.000	218.750	29	29	19969	1740714	165.00	160.00	29	29	1778919173	8
2026-07-04T14:30:39Z	20260704T143020Z	boards/board1.txt	greedy@1.classic(t2,c10,w3,l2)@1	ab(d6,ord,nb200k)@1.classic(t1,c4,w0,l0)@1	B	62	9	10	0.165	271.761	0.000	281.250	31	31	0	2035463	0.00	172.00	0	31	241669240	8
2026-07-04T14:30:39Z	20260704T143020Z	boards/board1.txt	smart(2)@1	ab(d6,ord,nb200k)@1.classic(t1,c4,w0,l0)@1	B	48	9	14	0.032	310.933	0.000	312.500	24	24	0	2130788	0.00	130.00	0	24	2379079826	8
2026-07-04T14:30:39Z	20260704T143020Z	boards/board1.txt	smart(6)@1	ab(d6,ord,nb200k)@1.classic(t1,c4,w0,l0)@1	B	32	13	14	0.020	152.430	0.000	156.250	16	16	0	1141415	0.00	82.00	0	16	1456700310	8
2026-07-04T14:30:40Z	20260704T143020Z	boards/board1.txt	ab(d6,tt,ord,asp100,nb200k)@1.classic(t1,c4,w0,l0)@1	ab(d6,tt,nb200k)@1.classic(t1,c4,w0,l0)@1	W	30	13	13	121.103	150.937	109.375	156.250	15	15	381317	516561	81.00	76.00	15	15	1889661291	8
2026-07-04T14:30:40Z	20260704T143020Z	boards/board1.txt	ab(d6,tt,ord,asp50,nb200k)@1.classic(t1,c4,w0,l0)@1	ab(d6,tt,nb200k)@1.classic(t1,c4,w0,l0)@1	B	33	13	14	160.460	138.728	171.875	109.375	17	16	525906	481084	88.00	87.00	17	16	3390238127	8
2026-07-04T14:30:40Z	20260704T143020Z	boards/board1.txt	greedy@1.classic(t1,c4,w0,l0)@1	ab(d6,tt,nb200k)@1.classic(t1,c4,w0,l0)@1	B	24	12	15	0.014	79.529	0.000	78.125	12	12	0	326927	0.00	58.00	0	12	1739691504	8
2026-07-04T14:30:40Z	20260704T143020Z	boards/board1.txt	rand@1	ab(d6,tt,nb200k)@1.classic(t1,c4,w0,l0)@1	B	18	14	16	0.010	78.814	0.000	93.750	9	9	0	340547	0.00	49.00	0	9	2654900464	8
2026-07-04T14:30:40Z	20260704T143020Z	boards/board1.txt	smart(4)@1	ab(d6,tt,nb200k)@1.classic(t1,c4,w0,l0)@1	B	30	13	14	0.016	146.059	0.000	140.625	15	15	0	651049	0.00	76.00	0	15	2888221695	8
2026-07-04T14:30:41Z	20260704T143020Z	boards/board1.txt	tiered@1	ab(d6,tt,nb200k)@1.classic(t1,c4,w0,l0)@1	B	40	13	14	0.027	232.773	0.000	234.375	20	20	0	961457	0.00	110.00	0	20	3557197642	8
2026-07-04T14:30:41Z	20260704T143020Z	boards/board1.txt	ab(d6,tt,ord,asp50,nb200k)@1.classic(t1,c4,w0,l0)@1	ab(d6,tt,ord,asp100,nb200k)@1.classic(t1,c4,w0,l0)@1	W	32	14	13	131.753	142.557	78.125	187.500	16	16	399428	421914	87.00	82.00	16	16	4218105155	8
2026-07-04T14:30:41Z	20260704T143020Z	boards/board1.txt	greedy@1.classic(t1,c4,w0,l0)@1	ab(d6,tt,ord,asp100,nb200k)@1.classic(t1,c4,w0,l0)@1	B	24	13	14	0.014	67.472	0.000	78.125	12	12	0	279704	0.00	58.00	0	12	1414425958	8
2026-07-04T14:30:41Z	20260704T143020Z	boards/board1.txt	rand@1	ab(d6,tt,ord,asp100,nb200k)@1.classic(t1,c4,w0,l0)@1	B	12	13	16	0.007	33.729	0.000	31.250	6	6	0	148142	0.00	31.00	0	6	856897126	8
2026-07-04T14:30:41Z	20260704T143020Z	boards/board1.txt	smart(4)@1	ab(d6,tt,ord,asp100,nb200k)@1.classic(t1,c4,w0,l0)@1	B	50	9	12	0.031	297.602	0.000	296.875	25	25	0	1220962	0.00	136.00	0	25	2800492915	8
2026-07-04T14:30:41Z	20260704T143020Z	boards/board1.txt	tiered@1	ab(d6,tt,ord,asp100,nb200k)@1.classic(t1,c4,w0,l0)@1	B	40	12	13	0.024	181.299	0.000	187.500	20	20	0	791569	0.00	107.00	0	20	237569768	8
2026-07-04T14:30:42Z	20260704T143020Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@1	ab(d6,tt,ord,asp25,nb200k)@1.classic(t1,c4,w0,l0)@1	W	56	10	9	190.962	214.114	296.875	109.375	28	28	666718	717621	159.00	154.00	28	28	4115953958	8
2026-07-04T14:30:42Z	20260704T143020Z	boards/board1.txt	greedy@1.classic(t2,c10,w3,l2)@1	ab(d6,tt,ord,asp25,nb200k)@1.classic(t1,c4,w0,l0)@1	B	62	9	10	0.171	305.919	0.000	296.875	31	31	0	1063219	0.00	172.00	0	31	1813022029	8
2026-07-04T14:30:42Z	20260704T143020Z	boards/board1.txt	smart(2)@1	ab(d6,tt,ord,asp25,nb200k)@1.classic(t1,c4,w0,l0)@1	B	42	9	12	0.023	226.104	0.000	234.375	21	21	0	862644	0.00	112.00	0	21	4151214595	8
2026-07-04T14:30:43Z	20260704T143020Z	boards/board1.txt	smart(6)@1	ab(d6,tt,ord,asp25,nb200k)@1.classic(t1,c4,w0,l0)@1	B	42	11	13	0.027	245.389	0.000	250.000	21	21	0	956759	0.00	112.00	0	21	2649283783	8
2026-07-04T14:30:43Z	20260704T143020Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@1	ab(d6,tt,ord,asp50,nb200k)@1.classic(t1,c4,w0,l0)@1	W	42	11	12	184.122	196.370	140.625	234.375	21	21	573560	607744	117.00	112.00	21	21	2228431362	8
2026-07-04T14:30:43Z	20260704T143020Z	boards/board1.txt	greedy@1.classic(t2,c10,w3,l2)@1	ab(d6,tt,ord,asp50,nb200k)@1.classic(t1,c4,w0,l0)@1	B	62	9	10	0.156	94.818	0.000	93.750	31	31	0	285355	0.00	172.00	0	31	4256667565	8
2026-07-04T14:30:43Z	20260704T143020Z	boards/board1.txt	smart(2)@1	ab(d6,tt,ord,asp50,nb200k)@1.classic(t1,c4,w0,l0)@1	B	32	12	13	0.019	125.958	0.000	125.000	16	16	0	559571	0.00	82.00	0	16	3657807007	8
2026-07-04T14:30:43Z	20260704T143020Z	boards/board1.txt	smart(6)@1	ab(d6,tt,ord,asp50,nb200k)@1.classic(t1,c4,w0,l0)@1	B	38	11	14	0.023	193.757	0.000	203.125	19	19	0	784073	0.00	104.00	0	19	673403699	8
2026-07-04T14:30:43Z	20260704T143020Z	boards/board1.txt	greedy@1.classic(t1,c4,w0,l0)@1	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@1	B	30	12	14	0.017	93.611	0.000	93.750	15	15	0	383283	0.00	76.00	0	15	1820383077	8
2026-07-04T14:30:43Z	20260704T143020Z	boards/board1.txt	rand@1	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@1	B	14	13	16	0.007	48.881	0.000	46.875	7	7	0	224799	0.00	37.00	0	7	3517907557	8
2026-07-04T14:30:44Z	20260704T143020Z	boards/board1.txt	smart(4)@1	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@1	B	36	11	14	0.021	176.989	0.000	171.875	18	18	0	721897	0.00	94.00	0	18	1792587454	8
