rank	elo	pm	games	wins	losses	white_wins	white_losses	black_wins	black_losses	avg_plies	ms_move	cpu_ms_move	nodes_move	eff	active	id
146	961	11	1264	848	416	422	210	426	206	54.8	17.322	17.080	56654	68	gone	ab(d6,tt,ord,nb200k)@1.learned(s9,e5b3b014,value,lin,129-1,con100)@1.opener(rand,4)@1
147	959	26	242	168	74	91	30	77	44	43.2	6.984	6.904	29602	75	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@2.opener(cbook,cbook=4,ply=16)@1
148	958	7	3472	2438	1034	1277	459	1161	575	59.0	348.647	344.288	82556	52	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=111,78ef6974,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1.opener(rand,moves=4)@1
149	958	26	196	147	49	80	18	67	31	51.4	33.843	27.920	55627	65	gone	ab(d6,tt,ord,nb200k)@1.learned(s14,e7a789fe)@1
150	957	10	1820	1444	376	784	126	660	250	55.1	419.133	409.076	95005	51	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=111,78ef6974,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1
151	956	10	1796	1250	546	595	303	655	243	55.7	18.244	17.767	62671	68	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=4,eb105733,pool_games,lin,shape=129-1)@1
152	955	10	1756	1222	534	645	233	577	301	59.0	467.633	452.335	83902	51	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=77,ddaa5090,position_elo,mlp,mu_shape=129-128-64-1,sigma_shape=129-32-1)@1
153	955	8	2596	1582	1014	656	642	926	372	50.2	38.438	36.530	109647	63	gone	ab(deep=6,ord,nodes=200k)@1.adv(chip=77,support=-2,control=1,noiseseed=1,racewin=1)@1.opener(book,book=3)@1
154	954	26	196	146	50	76	22	70	28	51.2	33.103	27.650	56540	65	gone	ab(d6,tt,ord,nb200k)@1.learned(s12,fc66af48)@1
155	954	26	196	146	50	76	22	70	28	51.7	29.486	26.213	54063	65	gone	ab(d6,tt,ord,nb200k)@1.learned(s3,8603e15c)@1
156	954	9	1840	1271	569	661	259	610	310	59.9	361.366	344.571	79838	52	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=111,78ef6974,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1.opener(rand,moves=4)@1
157	953	10	1820	1437	383	752	158	685	225	53.9	19.417	19.214	74115	67	on	ab(deep=6,tt,ord,time=150ms)@2.learned(model=8,6f1a4264,pool_games,lin,shape=129-1)@1
158	952	24	318	218	100	114	45	104	55	38.5	4.793	7.326	25399	74	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@1.dil(prob=7)@1
159	952	10	1756	1216	540	631	247	585	293	58.5	446.199	432.326	81374	51	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=78,2fa21eda,position_elo,mlp,mu_shape=129-128-64-1,sigma_shape=129-32-1)@1
160	951	13	1052	809	243	381	145	428	98	52.6	21.279	20.506	68848	66	gone	ab(deep=6,tt,ord,time=150ms)@1.learned(model=4,eb105733,pool_games,lin,shape=129-1)@1
161	950	26	196	145	51	74	24	71	27	53.2	35.569	29.739	59504	64	gone	ab(d6,tt,ord,nb200k)@1.learned(s10,6153d426)@1
162	950	10	1820	1432	388	714	196	718	192	54.3	21.728	21.479	81772	66	on	ab(deep=6,tt,ord,time=150ms)@2.learned(model=76,ef183148,position_elo,lin,mu_shape=129-1,sigma_shape=129-1)@1
163	949	10	1756	1211	545	626	252	585	293	58.6	391.703	379.478	85547	51	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=113,e3cc8b4e,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1
164	949	7	2780	1700	1080	990	400	710	680	49.0	21.161	20.049	95264	66	gone	ab(deep=6,ord,nodes=200k)@1.adv(chip=75,hole=3,race=2,noiseseed=1,racewin=1)@1
165	948	10	1820	1430	390	720	190	710	200	54.1	50.606	49.892	96274	61	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=405,111c40c8,tdleaf_self,mlp,shape=129-32-1)@1
166	946	9	1904	1285	619	639	313	646	306	58.7	18.133	17.756	60647	67	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=3,68364898,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1
167	945	8	2636	1580	1056	708	610	872	446	53.8	19.067	18.465	62169	67	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=10,fead67b7,weight_merge,lin,shape=129-1)@1
168	945	9	1840	1254	586	677	243	577	343	58.6	18.872	18.515	63777	67	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=8,6f1a4264,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1
169	945	10	1820	1424	396	675	235	749	161	52.7	18.317	18.031	65881	67	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=3,68364898,pool_games,lin,shape=129-1)@1.opener(book,book=2)@1
170	944	10	1734	1190	544	609	253	581	291	53.5	41.787	39.457	69744	62	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=405,111c40c8,tdleaf_self,mlp,shape=129-32-1)@1
171	942	10	1820	1419	401	751	159	668	242	54.0	19.805	19.575	72874	66	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=8,6f1a4264,pool_games,lin,shape=129-1)@1
172	939	10	1820	1415	405	720	190	695	215	54.6	22.165	21.997	80537	65	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=76,ef183148,position_elo,lin,mu_shape=129-1,sigma_shape=129-1)@1
173	939	26	196	142	54	75	23	67	31	50.3	145.958	129.627	51096	55	gone	ab(d6,tt,ord,nb200k)@1.learned(s22,93efd444)@1
174	938	9	1840	1239	601	622	298	617	303	58.0	18.569	18.211	62261	66	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=4,eb105733,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1
175	935	26	196	141	55	66	32	75	23	51.8	34.471	29.412	57811	63	gone	ab(d6,tt,ord,nb200k)@1.learned(s11,e2d2f5da)@1
176	935	26	196	141	55	76	22	65	33	50.8	26.628	23.257	50859	64	gone	ab(d6,tt,ord,nb200k)@1.learned(s8,41ebc0ab)@1
177	934	10	1820	1407	413	640	270	767	143	52.3	19.445	19.183	69814	66	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=3,68364898,pool_games,lin,shape=129-1)@1.opener(book,book=18)@1
178	932	10	1820	1403	417	649	261	754	156	52.0	19.565	19.352	70511	65	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=3,68364898,pool_games,lin,shape=129-1)@1.opener(book,book=17)@1
179	932	7	3472	2343	1129	1250	486	1093	643	58.7	18.161	17.933	66508	66	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=8,6f1a4264,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1
180	931	10	1820	1401	419	655	255	746	164	52.3	19.569	19.223	70016	65	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=3,68364898,pool_games,lin,shape=129-1)@1.opener(book,book=6)@1
181	929	7	3472	2333	1139	1214	522	1119	617	45.6	9.643	9.477	35468	70	on	ab(deep=6,tt,ord,nodes=200k)@2.classic(chip=100)@2.dil(prob=15,deep=4)@1
182	928	7	3472	2330	1142	1171	565	1159	577	58.2	17.809	17.526	64042	66	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=3,68364898,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1
183	927	10	1727	1157	570	572	286	585	284	53.8	57.908	54.804	76515	59	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=387,607b64aa,tdleaf_self,lin,shape=30-1)@1
184	924	25	196	138	58	70	28	68	30	50.0	28.638	24.820	54620	63	gone	ab(d6,tt,ord,nb200k)@1.learned(s5,70081fb7)@1
185	922	9	1756	1158	598	609	269	549	329	59.2	386.851	376.718	87270	50	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=115,21d7e638,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1
186	921	9	1800	938	862	493	407	445	455	53.4	12.644	12.352	44267	68	gone	ab(d6,tt,ord,nb200k)@1.learned(s9,e5b3b014)@1
187	920	25	196	137	59	73	25	64	34	52.9	165.216	147.175	56856	54	gone	ab(d6,tt,ord,nb200k)@1.learned(s25,64a11ec7)@1
188	920	9	1756	1155	601	599	279	556	322	58.9	385.682	373.785	85788	50	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=114,316257e9,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1
189	920	19	344	195	149	99	73	96	76	58.0	19.297	19.021	63435	65	gone	ab(d6,tt,ord,nb200k)@1.learned(s9,e5b3b014,value,lin,129-1,con100)@1
190	920	10	1820	1383	437	756	154	627	283	57.1	179.484	177.535	91840	53	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=77,ddaa5090,position_elo,mlp,mu_shape=129-128-64-1,sigma_shape=129-32-1)@1
191	917	7	3472	2289	1183	1150	586	1139	597	58.0	18.065	17.789	65620	65	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=4,eb105733,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1
192	914	10	1820	1373	447	718	192	655	255	56.8	391.081	386.944	97219	49	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=114,316257e9,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1
193	911	24	318	205	113	106	53	99	60	38.3	5.377	8.188	28996	70	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@1.dil(prob=10)@1
194	910	9	1764	1138	626	550	332	588	294	60.3	1256.967	1220.567	88978	45	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=79,18f19059,position_elo,mlp,mu_shape=129-256-128-1,sigma_shape=129-64-1)@1
195	909	25	196	134	62	72	26	62	36	54.2	168.845	147.819	59492	53	gone	ab(d6,tt,ord,nb200k)@1.learned(s19,37dc9a9a)@1
196	905	39	96	28	68	13	35	15	33	64.1	22.862	20.375	70998	63	gone	ab(d6,tt,ord,nb200k)@1.learned(s6,eac8ab99,pool_games,lin,129-1,con100)@1
197	900	10	1820	1349	471	619	291	730	180	53.5	19.165	18.904	72500	63	on	ab(deep=6,tt,ord,time=150ms)@2.learned(model=4,eb105733,pool_games,lin,shape=129-1)@1
198	898	9	1756	1111	645	593	285	518	360	58.6	410.434	395.673	90660	48	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=110,1466db6c,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1
199	897	12	1160	852	308	435	145	417	163	41.4	4.137	5.698	20177	72	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@2.dil(prob=15,deep=3)@1
200	896	7	3472	2212	1260	1143	593	1069	667	44.8	8.288	8.146	29770	69	on	ab(deep=6,tt,ord,nodes=200k)@2.classic(chip=100)@2.dil(prob=30,deep=4)@1
201	896	10	1820	1341	479	724	186	617	293	39.8	8.141	7.946	133088	69	on	ab(deep=6,nodes=200k)@2.classic(chip=100)@2
202	895	10	1820	1340	480	729	181	611	299	56.9	399.392	395.028	97345	48	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=113,e3cc8b4e,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1
203	893	8	2336	1557	779	777	391	780	388	43.6	3.593	7.101	17631	70	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@2.dil(prob=15,deep=4)@1
204	891	25	196	129	67	66	32	63	35	53.7	25.579	23.517	52623	61	gone	ab(d6,tt,ord,nb200k)@1.learned(s9,4d37b1f7)@1
205	891	9	1840	1143	697	595	325	548	372	60.8	359.718	349.921	82442	48	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=113,e3cc8b4e,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1.opener(rand,moves=4)@1
206	891	10	1820	1332	488	593	317	739	171	53.4	20.039	19.674	72482	62	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=4,eb105733,pool_games,lin,shape=129-1)@1
207	884	25	196	127	69	62	36	65	33	54.5	168.636	149.544	58758	51	gone	ab(d6,tt,ord,nb200k)@1.learned(s23,1533231f)@1
208	884	25	196	127	69	62	36	65	33	51.6	157.984	137.814	54163	52	gone	ab(d6,tt,ord,nb200k)@1.learned(s24,d1e5f517)@1
209	884	10	1820	1320	500	644	266	676	234	54.1	74.631	73.504	110303	55	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=387,607b64aa,tdleaf_self,lin,shape=30-1)@1
210	882	7	3472	2160	1312	1131	605	1029	707	59.4	361.745	357.318	86839	48	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=113,e3cc8b4e,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1.opener(rand,moves=4)@1
211	882	9	1734	1071	663	445	417	626	246	50.5	22.551	21.219	69824	61	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=459,642147d2,tdleaf_self,lin,shape=129-1)@1
212	881	7	2788	1479	1309	698	696	781	613	51.4	14.645	14.181	48331	64	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=99,59815079,pool_games,lin,shape=129-1)@1
213	881	25	196	126	70	65	33	61	37	53.2	252.027	229.678	53089	49	gone	ab(d6,tt,ord,nb200k)@1.learned(s33,b02b58b6)@1
214	878	10	1820	1308	512	663	247	645	265	38.8	2.246	2.232	36335	79	on	ab(deep=5)@2.classic(chip=100)@2
215	878	10	1820	1308	512	695	215	613	297	56.1	434.532	423.854	102463	47	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=110,1466db6c,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1
216	876	10	1820	1305	515	696	214	609	301	56.6	405.640	401.396	99693	47	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=115,21d7e638,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1
217	874	19	504	310	194	162	90	148	104	36.8	0.165	0.266	3704	108	gone	ab(deep=4)@1.classic(chip=100)@1
218	873	7	3472	2123	1349	1101	635	1022	714	44.5	6.645	6.504	24096	69	on	ab(deep=6,tt,ord,nodes=200k)@2.classic(chip=100)@2.dil(prob=45,deep=4)@1
219	870	25	196	123	73	63	35	60	38	52.9	270.558	243.894	57249	49	gone	ab(d6,tt,ord,nb200k)@1.learned(s35,e0fe5acd)@1
220	869	12	1052	720	332	352	174	368	158	49.6	18.667	18.009	59433	61	gone	ab(deep=6,tt,ord,time=150ms)@1.learned(model=99,59815079,pool_games,lin,shape=129-1)@1
221	868	9	1756	1051	705	553	325	498	380	59.4	411.724	397.351	91423	47	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=112,baa2951a,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1
222	867	12	1160	816	344	423	157	393	187	41.7	5.007	8.378	24781	67	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@2.dil(prob=4)@1
223	864	10	1820	1283	537	672	238	611	299	57.5	409.001	404.503	102737	46	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=112,baa2951a,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1
224	863	25	196	121	75	61	37	60	38	54.3	265.004	241.440	57693	48	gone	ab(d6,tt,ord,nb200k)@1.learned(s37,97ad3321)@1
225	858	10	1820	1271	549	616	294	655	255	56.8	463.305	458.302	100186	46	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=79,18f19059,position_elo,mlp,mu_shape=129-256-128-1,sigma_shape=129-64-1)@1
226	856	9	1736	1015	721	527	341	488	380	52.5	17.157	16.563	55255	61	gone	ab(deep=6,tt,ord,time=150ms)@1.learned(model=76,ef183148,position_elo,lin,mu_shape=129-1,sigma_shape=129-1)@1.opener(rand,moves=8)@1
227	856	19	504	301	203	157	95	144	108	35.7	0.048	0.065	1097	142	gone	ab(deep=3)@1.classic(chip=100)@1
228	853	9	1736	1008	728	505	363	503	365	50.5	16.426	15.817	50939	61	gone	ab(deep=6,tt,ord,time=150ms)@1.learned(model=10,fead67b7,weight_merge,lin,shape=129-1)@1.opener(rand,moves=8)@1
229	853	7	3472	2047	1425	1071	665	976	760	43.5	5.091	4.941	18206	69	on	ab(deep=6,tt,ord,nodes=200k)@2.classic(chip=100)@2.dil(prob=60,deep=4)@1
230	852	8	2252	1412	840	762	364	650	476	42.4	5.077	8.028	124703	66	gone	ab(deep=6,nodes=200k)@1.classic(chip=100)@2
231	848	10	1820	1253	567	595	315	658	252	48.8	16.210	16.019	60280	61	on	ab(deep=6,tt,ord,time=150ms)@2.learned(model=99,59815079,pool_games,lin,shape=129-1)@1
232	845	11	1264	677	587	323	309	354	278	52.5	16.192	15.345	52211	61	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=2,59815079,pool_games,lin,shape=129-1)@1
233	845	25	196	116	80	68	30	48	50	55.2	157.712	141.679	56720	49	gone	ab(d6,tt,ord,nb200k)@1.learned(s21,29061624)@1
234	845	10	1820	1247	573	655	255	592	318	51.9	0.866	0.871	9850	86	on	ab(deep=4)@2.exp(chip=4,forward=1)@2
235	844	8	2336	1430	906	734	434	696	472	43.4	3.394	6.056	16583	67	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@2.dil(prob=30,deep=4)@1
236	844	12	1160	787	373	399	181	388	192	43.6	3.759	5.573	18816	68	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@2.dil(prob=30,deep=3)@1
237	842	25	196	115	81	60	38	55	43	52.7	154.251	135.400	55163	49	gone	ab(d6,tt,ord,nb200k)@1.learned(s17,56ed7027)@1
238	842	25	196	115	81	66	32	49	49	56.6	277.819	249.775	58749	47	gone	ab(d6,tt,ord,nb200k)@1.learned(s30,ba8efc12)@1
239	840	9	1904	1054	850	561	391	493	459	52.9	15.981	15.674	53575	60	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=76,ef183148,position_elo,lin,mu_shape=129-1,sigma_shape=129-1)@1.opener(rand,moves=8)@1
240	840	23	318	182	136	94	65	88	71	38.4	5.269	8.004	28299	65	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@1.dil(prob=14)@1
241	839	19	504	293	211	156	96	137	115	37.8	0.171	0.240	3691	106	gone	ab(deep=4)@1.classic(chip=100)@1.dil(prob=5)@1
242	839	19	504	293	211	154	98	139	113	37.6	5.402	7.039	123467	66	gone	ab(deep=6,nodes=200k)@1.classic(chip=100)@1.dil(prob=10)@1
243	837	19	504	292	212	148	104	144	108	35.4	8.264	10.543	184041	63	gone	ab(deep=6,noab,nodes=200k)@1.classic(chip=100)@1
244	837	9	1840	1028	812	543	377	485	435	55.4	15.819	15.470	52411	60	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=99,59815079,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1
245	837	7	3472	1987	1485	1033	703	954	782	52.7	15.167	14.967	55795	60	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=76,ef183148,position_elo,lin,mu_shape=129-1,sigma_shape=129-1)@1.opener(rand,moves=8)@1
246	835	12	1160	776	384	385	195	391	189	42.7	5.414	8.957	27372	64	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@2.dil(prob=7)@1
247	835	25	196	113	83	59	39	54	44	53.2	154.673	134.462	54709	49	gone	ab(d6,tt,ord,nb200k)@1.learned(s18,111d8d80)@1
248	832	8	2252	1361	891	741	385	620	506	51.3	0.514	0.812	10480	86	gone	ab(deep=4)@1.exp(chip=4,forward=2)@2
249	831	25	196	112	84	54	44	58	40	52.7	241.162	217.857	51301	47	gone	ab(d6,tt,ord,nb200k)@1.learned(s28,6d10efee)@1
250	831	9	1820	1220	600	565	345	655	255	48.5	16.804	16.607	60191	59	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=99,59815079,pool_games,lin,shape=129-1)@1
251	830	9	1820	1219	601	493	417	726	184	49.2	27.321	26.946	97055	56	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=459,642147d2,tdleaf_self,lin,shape=129-1)@1
252	830	7	3472	1959	1513	1044	692	915	821	52.9	14.995	14.831	56423	60	on	ab(deep=6,tt,ord,time=150ms)@2.learned(model=76,ef183148,position_elo,lin,mu_shape=129-1,sigma_shape=129-1)@1.opener(rand,moves=8)@1
253	830	8	2252	1356	896	700	426	656	470	52.8	0.488	0.803	9925	86	gone	ab(deep=4)@1.exp(chip=4,forward=1)@2
254	830	9	1904	1030	874	524	428	506	446	51.2	15.630	15.135	50172	60	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=10,fead67b7,weight_merge,lin,shape=129-1)@1.opener(rand,moves=8)@1
255	828	25	196	111	85	58	40	53	45	55.0	253.394	229.008	54725	46	gone	ab(d6,tt,ord,nb200k)@1.learned(s36,31b20ca2)@1
256	824	25	196	110	86	64	34	46	52	53.8	148.657	130.770	53528	49	gone	ab(d6,tt,ord,nb200k)@1.learned(s15,af04747f)@1
257	824	24	318	177	141	104	55	73	86	54.7	2.621	2.567	17300	73	gone	ab(deep=4)@1.exp(chip=64,column=1,forward=15)@1
258	824	9	1820	1207	613	612	298	595	315	53.7	446.935	442.138	109751	44	on	ab(deep=6,tt,ord,time=150ms)@2.learned(model=113,e3cc8b4e,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1
259	823	9	1820	1205	615	627	283	578	332	51.5	0.860	0.840	9858	85	on	ab(deep=4)@2.exp(chip=4,forward=2)@2
260	823	7	3472	1933	1539	1064	672	869	867	55.3	14.948	14.715	53468	59	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=99,59815079,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1
261	823	7	3472	1933	1539	957	779	976	760	50.4	14.847	14.657	53092	59	on	ab(deep=6,tt,ord,time=150ms)@2.learned(model=10,fead67b7,weight_merge,lin,shape=129-1)@1.opener(rand,moves=8)@1
262	823	9	1940	1061	879	521	449	540	430	52.3	17.234	16.761	56702	59	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=94,784bb5fe,pool_games,lin,shape=129-1)@1
263	823	9	1727	952	775	457	401	495	374	54.1	72.325	68.505	74704	51	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=333,06bdc1f0,tdleaf_self,mlp,shape=30-16-1)@1
264	823	7	3472	1931	1541	992	744	939	797	50.1	15.446	15.071	52727	59	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=10,fead67b7,weight_merge,lin,shape=129-1)@1.opener(rand,moves=8)@1
265	822	10	1392	693	699	368	328	325	371	53.2	13.668	13.393	46424	60	gone	ab(d6,tt,ord,nb200k)@1.learned(s6,eac8ab99,value,lin,129-1,con100)@1.opener(rand,8)@1
266	820	9	1820	1198	622	612	298	586	324	39.6	0.263	0.249	3988	103	on	ab(deep=4)@2.classic(chip=100)@2
267	819	19	504	283	221	170	82	113	139	46.4	0.593	0.762	11861	86	gone	ab(deep=4)@1.exp(chip=4,forward=2)@1
268	819	9	1736	940	796	475	393	465	403	51.1	14.172	13.670	44633	60	gone	ab(deep=6,tt,ord,time=150ms)@1.learned(model=96,990e39e7,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1
269	814	25	196	107	89	56	42	51	47	53.6	147.864	129.625	51508	48	gone	ab(d6,tt,ord,nb200k)@1.learned(s16,500afc93)@1
270	814	25	196	107	89	57	41	50	48	53.3	162.646	146.117	56678	47	gone	ab(d6,tt,ord,nb200k)@1.learned(s26,d70c5070)@1
271	814	9	1840	977	863	519	401	458	462	53.1	14.395	14.201	48861	59	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=8,6f1a4264,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1
272	814	9	1904	994	910	509	443	485	467	48.2	8.805	8.449	26161	62	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@2.opener(rand,moves=8)@1
273	811	9	1820	1181	639	623	287	558	352	53.6	443.369	438.546	106196	43	on	ab(deep=6,tt,ord,time=150ms)@2.learned(model=111,78ef6974,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1
274	810	25	196	106	90	54	44	52	46	53.5	278.528	252.101	58780	45	gone	ab(d6,tt,ord,nb200k)@1.learned(s34,93fd930c)@1
275	806	9	1840	961	879	509	411	452	468	51.0	13.332	13.073	43919	59	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=96,990e39e7,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1
276	806	8	2252	1293	959	672	454	621	505	51.7	0.504	0.813	10256	83	gone	ab(deep=4)@1.exp(chip=4,forward=4)@2
277	806	8	2252	1293	959	649	477	644	482	41.3	1.370	2.206	33881	73	gone	ab(deep=5)@1.classic(chip=100)@2
278	804	7	3472	1858	1614	947	789	911	825	51.0	12.656	12.516	46782	59	on	ab(deep=6,tt,ord,time=150ms)@2.learned(model=96,990e39e7,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1
279	803	25	196	104	92	59	39	45	53	56.9	251.718	225.714	54291	45	gone	ab(d6,tt,ord,nb200k)@1.learned(s27,12a6c33c)@1
