rank	elo	pm	games	wins	losses	white_wins	white_losses	black_wins	black_losses	avg_plies	ms_move	cpu_ms_move	nodes_move	eff	active	id
294	734	9	1756	888	868	524	354	364	514	60.5	61.606	59.239	13039	46	gone	ab(deep=4)@1.learned(model=111,78ef6974,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1
295	732	9	1736	875	861	469	399	406	462	52.6	14.811	14.286	48065	53	gone	ab(deep=6,tt,ord,time=150ms)@1.learned(model=4,eb105733,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1
296	731	25	196	99	97	54	44	45	53	54.3	259.516	233.799	56045	41	gone	ab(d6,tt,ord,nb200k)@1.learned(s31,19904e2a)@1
297	731	9	1840	916	924	476	444	440	480	52.9	14.111	13.829	47373	53	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=4,eb105733,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1
298	730	11	1264	586	678	322	310	264	368	49.5	12.683	12.569	42547	54	gone	ab(d6,tt,ord,nb200k)@1.learned(s9,e5b3b014,value,lin,129-1,con100)@1.opener(rand,8)@1
299	728	9	1736	866	870	492	376	374	494	53.2	15.252	14.685	49694	53	gone	ab(deep=6,tt,ord,time=150ms)@1.learned(model=8,6f1a4264,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1
300	727	9	1736	931	805	471	397	460	408	51.2	12.482	12.409	46715	53	on	ab(deep=6,tt,ord,time=150ms)@2.learned(model=96,990e39e7,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1
301	725	8	2336	1254	1082	631	537	623	545	42.4	1.977	3.562	9710	61	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@2.dil(prob=60,deep=4)@1
302	723	10	1392	621	771	333	363	288	408	50.5	13.950	13.675	46573	53	gone	ab(d6,tt,ord,nb200k)@1.learned(s7,c7f7ce61,value,lin,129-1,con100)@1.opener(rand,8)@1
303	720	8	2268	1216	1052	613	529	603	523	43.4	0.176	0.247	4278	91	gone	ab(deep=4)@1.classic(chip=100)@2
304	720	19	504	256	248	131	121	125	127	38.6	0.153	0.244	3513	91	gone	ab(deep=4)@1.classic(chip=100)@1.dil(prob=10)@1
305	720	19	504	256	248	143	109	113	139	47.3	0.758	0.715	14689	76	gone	ab(deep=4)@1.exp(chip=4,forward=4)@1
306	718	25	196	121	75	58	40	63	35	48.0	1.286	0.972	1710	72	gone	ab(d4,tt,ord,nb200k)@1.learned(s13,068b8a37)@1
307	717	11	1160	691	469	357	223	334	246	45.0	3.002	4.685	14927	59	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@2.dil(prob=45,deep=3)@1
308	717	9	1736	909	827	451	417	458	410	43.0	4.681	4.629	17321	59	on	ab(deep=6,tt,ord,nodes=200k)@2.classic(chip=100)@2.dil(prob=60,deep=3)@1
309	717	9	1736	909	827	504	364	405	463	53.1	13.685	13.571	50851	52	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=8,6f1a4264,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1
310	715	19	504	254	250	146	106	108	144	47.7	0.759	0.743	14615	75	gone	ab(deep=4)@1.exp(chip=4,forward=1)@1
311	715	9	1736	906	830	482	386	424	444	47.3	8.323	8.173	29423	55	on	ab(deep=6,tt,ord,nodes=200k)@2.classic(chip=100)@2.opener(rand,moves=8)@1
312	713	8	2252	1193	1059	628	498	565	561	52.0	0.497	0.848	10121	73	gone	ab(deep=4)@1.exp(chip=4,forward=8)@2
313	712	8	2336	1218	1118	637	531	581	587	44.0	5.448	9.443	27627	54	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@2.dil(prob=10)@1
314	712	9	1736	899	837	476	392	423	445	52.0	13.337	13.192	50746	52	on	ab(deep=6,tt,ord,time=150ms)@2.learned(model=8,6f1a4264,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1
315	711	24	318	155	163	86	73	69	90	37.4	5.211	7.812	28727	55	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@1.dil(prob=18)@1
316	711	9	1736	897	839	467	401	430	438	52.5	12.607	12.517	47515	52	on	ab(deep=6,tt,ord,time=150ms)@2.learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1
317	711	9	1736	831	905	452	416	379	489	52.1	14.309	13.806	45957	52	gone	ab(deep=6,tt,ord,time=150ms)@1.learned(model=3,68364898,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1
318	710	9	1904	885	1019	479	473	406	546	52.9	13.609	13.321	45441	52	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=3,68364898,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1
319	704	9	1736	884	852	468	400	416	452	52.7	262.167	260.044	61629	39	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=111,78ef6974,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1.opener(rand,moves=8)@1
320	704	25	196	117	79	67	31	50	48	47.0	0.929	0.828	1586	73	gone	ab(d4,tt,ord,nb200k)@1.learned(s7,388ce3fa)@1
321	704	12	1028	603	425	317	197	286	228	51.7	0.865	0.851	9891	72	on	ab(deep=4)@2.exp(chip=4,forward=4)@2
322	704	9	1736	883	853	463	405	420	448	47.7	8.006	7.948	29335	54	on	ab(deep=6,tt,ord,time=150ms)@2.classic(chip=100)@2.opener(rand,moves=8)@1
323	702	9	1736	879	857	460	408	419	449	50.4	12.599	12.505	45849	52	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=96,990e39e7,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1
324	702	9	1736	879	857	460	408	419	449	51.7	12.933	12.803	47404	51	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1
325	700	8	2252	1156	1096	710	416	446	680	58.0	1.567	3.025	18141	60	gone	ab(deep=4)@1.classic(chip=10,wall=3,column=2)@2
326	699	19	504	246	258	145	107	101	151	55.9	4.461	3.527	29876	59	gone	ab(deep=4)@1.classic(chip=10,wall=3,column=2)@1
327	696	9	1736	866	870	449	419	417	451	52.5	13.092	12.981	49611	51	on	ab(deep=6,tt,ord,time=150ms)@2.learned(model=4,eb105733,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1
328	693	12	1028	589	439	301	213	288	226	52.3	0.876	0.869	10055	71	on	ab(deep=4)@2.exp(chip=4,forward=8)@2
329	693	9	1840	834	1006	444	476	390	530	54.3	280.701	272.574	62914	38	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=113,e3cc8b4e,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1.opener(rand,moves=8)@1
330	693	8	2345	1167	1178	593	584	574	594	43.3	0.165	0.227	3979	88	gone	ab(deep=4)@1.classic(chip=100)@2.dil(prob=5)@1
331	692	13	960	424	536	195	285	229	251	50.1	0.403	0.384	1515	81	gone	ab(d4,tt,ord,nb200k)@1.learned(s6,eac8ab99)@1
332	692	13	960	424	536	224	256	200	280	50.8	0.382	0.360	1431	81	gone	ab(d4,tt,ord,nb200k)@1.learned(s7,c7f7ce61)@1
333	691	9	1736	857	879	467	401	390	478	52.4	13.423	13.349	49738	50	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=4,eb105733,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1
334	690	25	196	113	83	59	39	54	44	45.5	5.230	4.127	1480	57	gone	ab(d4,tt,ord,nb200k)@1.learned(s22,93efd444)@1
335	690	12	1028	586	442	306	208	280	234	39.9	0.082	0.067	1178	113	on	ab(deep=3)@2.classic(chip=100)@2
336	690	12	1028	585	443	282	232	303	211	51.9	17.124	16.946	64399	49	on	ab(deep=6,tt,ord,time=150ms)@2.learned(model=94,784bb5fe,pool_games,lin,shape=129-1)@1
337	688	9	1736	851	885	422	446	429	439	56.2	15.664	15.545	57124	49	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=94,784bb5fe,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1
338	688	12	1028	583	445	315	199	268	246	51.6	15.954	15.846	59551	49	on	ab(deep=6,tt,ord,time=150ms)@2.learned(model=95,07792e69,pool_games,lin,shape=129-1)@1
339	687	25	196	112	84	62	36	50	48	48.2	1.084	0.824	1693	71	gone	ab(d4,tt,ord,nb200k)@1.learned(s6,99ac0d85)@1
340	687	25	196	112	84	61	37	51	47	47.9	0.848	0.848	1621	71	gone	ab(d4,tt,ord,nb200k)@1.learned(s8,41ebc0ab)@1
341	681	12	1028	574	454	265	249	309	205	51.6	17.774	17.613	64292	48	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=94,784bb5fe,pool_games,lin,shape=129-1)@1
342	681	12	1028	574	454	303	211	271	243	51.9	16.660	16.517	60081	49	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=95,07792e69,pool_games,lin,shape=129-1)@1
343	680	12	1052	557	495	273	253	284	242	51.2	517.242	499.575	112067	36	gone	ab(deep=6,tt,ord,time=150ms)@1.learned(model=113,e3cc8b4e,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1
344	679	19	504	236	268	138	114	98	154	47.4	0.807	0.753	15694	71	gone	ab(deep=4)@1.exp(chip=4,forward=8)@1
345	678	9	1840	803	1037	426	494	377	543	57.2	16.292	15.985	54275	49	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=95,07792e69,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1
346	677	12	1028	569	459	261	253	308	206	52.4	1.236	1.241	4794	66	on	ab(deep=4,tt,ord,nodes=200k)@2.learned(model=10,fead67b7,weight_merge,lin,shape=129-1)@1
347	677	25	196	109	87	54	44	55	43	47.6	1.298	0.897	1649	69	gone	ab(d4,tt,ord,nb200k)@1.learned(s11,e2d2f5da)@1
348	677	25	196	109	87	53	45	56	42	47.5	1.296	0.996	1625	68	gone	ab(d4,tt,ord,nb200k)@1.learned(s14,e7a789fe)@1
349	677	25	196	109	87	54	44	55	43	46.5	1.310	1.084	2017	67	gone	ab(d4,tt,ord,nb200k)@1.learned(s4,95b45b1f)@1
350	675	9	1736	759	977	431	437	328	540	50.5	13.096	12.588	41812	50	gone	ab(deep=6,tt,ord,time=150ms)@1.learned(model=99,59815079,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1
351	673	25	196	108	88	53	45	55	43	47.7	1.264	0.836	1631	69	gone	ab(d4,tt,ord,nb200k)@1.learned(s12,fc66af48)@1
352	673	9	1736	819	917	441	427	378	490	52.5	12.781	12.696	47948	49	on	ab(deep=6,tt,ord,time=150ms)@2.learned(model=3,68364898,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1
353	672	9	1736	818	918	435	433	383	485	51.9	12.928	12.796	47588	49	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=3,68364898,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1
354	671	12	1052	546	506	280	246	266	260	52.0	494.624	477.389	105482	36	gone	ab(deep=6,tt,ord,time=150ms)@1.learned(model=111,78ef6974,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1
355	670	9	1726	754	972	362	496	392	476	42.3	18.948	17.845	18148	47	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=585,e37f6895,tdleaf_self,mlp,shape=30-32-1)@1
356	670	25	196	107	89	53	45	54	44	45.7	1.670	1.157	2158	66	gone	ab(d4,tt,ord,nb200k)@1.learned(s10,6153d426)@1
357	668	12	1028	558	470	292	222	266	248	54.6	0.944	0.930	11547	68	on	ab(deep=4)@2.learned(model=76,ef183148,position_elo,lin,mu_shape=129-1,sigma_shape=129-1)@1
358	668	9	1736	809	927	422	446	387	481	45.5	10.250	10.129	39003	50	on	ab(deep=6,tt,ord,nodes=200k)@2.classic(chip=100)@2.dil(prob=10)@1
359	666	9	1796	762	1034	387	511	375	523	54.9	0.946	0.917	11603	68	gone	ab(deep=4)@1.learned(model=76,ef183148,position_elo,lin,mu_shape=129-1,sigma_shape=129-1)@1
360	663	12	1028	552	476	295	219	257	257	39.0	11.337	10.956	181250	49	on	ab(deep=6,noab,nodes=200k)@2.classic(chip=100)@2
361	663	12	1028	551	477	291	223	260	254	58.1	56.297	55.669	13679	42	on	ab(deep=4)@2.learned(model=111,78ef6974,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1
362	660	9	1948	809	1139	440	534	369	605	55.3	14.863	14.453	51777	48	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=97,87a5093d,pool_games,lin,shape=129-1)@1
363	656	25	196	103	93	50	48	53	45	46.9	1.103	0.887	1776	67	gone	ab(d4,tt,ord,nb200k)@1.learned(s5,70081fb7)@1
364	654	9	1736	781	955	430	438	351	517	53.2	276.074	273.751	65444	36	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=113,e3cc8b4e,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1.opener(rand,moves=8)@1
365	653	25	196	102	94	46	52	56	42	49.3	5.463	3.696	1358	55	gone	ab(d4,tt,ord,nb200k)@1.learned(s15,af04747f)@1
366	652	9	1840	748	1092	413	507	335	585	49.7	12.328	12.107	41092	48	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=99,59815079,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1
367	652	9	1736	776	960	402	466	374	494	42.8	0.243	0.221	3728	84	on	ab(deep=4)@2.classic(chip=100)@2.dil(prob=5)@1
368	651	12	1028	536	492	252	262	284	230	53.3	1.147	1.125	4493	64	on	ab(deep=4,tt,ord,nodes=200k)@2.learned(model=3,68364898,pool_games,lin,shape=129-1)@1
369	651	8	2268	1030	1238	473	669	557	569	42.2	0.048	0.075	1163	104	gone	ab(deep=3)@1.classic(chip=100)@2
370	645	12	1028	529	499	292	222	237	277	57.4	24.587	24.376	89141	44	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=369,612a48a8,tdleaf_self,lin,shape=129-1)@1
371	645	8	2336	1033	1303	517	651	516	652	44.3	1.955	3.787	9796	54	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@2.dil(prob=60,deep=3)@1
372	645	8	2252	1010	1242	510	616	500	626	40.1	6.901	11.244	176919	48	gone	ab(deep=6,noab,nodes=200k)@1.classic(chip=100)@2
373	642	25	196	99	97	50	48	49	49	45.7	1.595	1.183	2146	63	gone	ab(d4,tt,ord,nb200k)@1.learned(s3,8603e15c)@1
374	642	8	2336	1024	1312	517	651	507	661	43.9	5.559	9.314	28386	49	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@2.dil(prob=14)@1
375	640	9	1796	709	1087	358	540	351	547	52.4	0.507	0.493	1883	72	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=3,68364898,pool_games,lin,shape=129-1)@1
376	640	12	1028	522	506	269	245	253	261	42.7	0.010	0.007	112	211	on	ab(deep=2)@2.classic(chip=100)@2
377	640	13	960	369	591	168	312	201	279	45.8	0.343	0.318	1240	77	gone	ab(d4,tt,ord,nb200k)@1.learned(s9,e5b3b014)@1
378	639	12	1028	521	507	262	252	259	255	55.8	90.284	89.476	105215	39	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=333,06bdc1f0,tdleaf_self,mlp,shape=30-16-1)@1
379	639	9	1736	750	986	384	484	366	502	56.6	14.972	14.840	54044	46	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=95,07792e69,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1
380	635	12	1028	516	512	285	229	231	283	53.3	1.189	1.172	4575	62	on	ab(deep=4,tt,ord,nodes=200k)@2.learned(model=8,6f1a4264,pool_games,lin,shape=129-1)@1
381	634	9	1796	696	1100	336	562	360	538	57.4	103.858	99.109	14793	38	gone	ab(deep=4)@1.learned(model=78,2fa21eda,position_elo,mlp,mu_shape=129-128-64-1,sigma_shape=129-32-1)@1
382	632	9	1796	692	1104	278	620	414	484	59.3	259.800	248.631	14157	35	gone	ab(deep=4)@1.learned(model=79,18f19059,position_elo,mlp,mu_shape=129-256-128-1,sigma_shape=129-64-1)@1
383	629	12	1028	509	519	330	184	179	335	55.1	3.339	3.189	22527	54	on	ab(deep=4)@2.classic(chip=10,wall=3,column=2)@2
384	628	10	1727	672	1055	340	518	332	537	52.2	69.693	65.837	71155	39	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=279,409dc0b3,tdleaf_self,mlp,shape=30-16-1)@1
385	628	9	1796	683	1113	342	556	341	557	51.3	0.456	0.452	1711	71	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=8,6f1a4264,pool_games,lin,shape=129-1)@1
386	627	8	2336	983	1353	488	680	495	673	42.3	4.728	7.470	116203	49	gone	ab(deep=6,nodes=200k)@1.classic(chip=100)@2.dil(prob=10)@1
387	626	9	1736	725	1011	390	478	335	533	42.2	7.245	7.110	119690	49	on	ab(deep=6,nodes=200k)@2.classic(chip=100)@2.dil(prob=10)@1
388	623	9	1736	718	1018	397	471	321	547	50.4	11.627	11.515	42428	46	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=99,59815079,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1
389	623	8	2268	955	1313	478	664	477	649	45.6	0.005	0.010	114	180	gone	ab(deep=2)@1.classic(chip=100)@2
390	619	12	1052	481	571	265	261	216	310	55.1	16.694	16.041	57608	44	gone	ab(deep=6,tt,ord,time=150ms)@1.learned(model=97,87a5093d,pool_games,lin,shape=129-1)@1
391	617	8	2252	937	1315	485	641	452	674	53.3	1.668	2.722	17431	54	gone	ab(deep=4)@1.exp(chip=64,column=1,forward=15)@2
392	617	24	318	126	192	69	90	57	102	38.2	5.891	7.611	33363	48	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@1.dil(prob=22)@1
393	615	25	196	91	105	46	52	45	53	48.0	6.240	4.956	1762	50	gone	ab(d4,tt,ord,nb200k)@1.learned(s23,1533231f)@1
394	615	25	196	91	105	46	52	45	53	49.0	6.262	4.835	1708	50	gone	ab(d4,tt,ord,nb200k)@1.learned(s25,64a11ec7)@1
395	614	12	1028	489	539	249	265	240	274	58.3	28.370	28.046	15019	42	on	ab(deep=4)@2.learned(model=78,2fa21eda,position_elo,mlp,mu_shape=129-128-64-1,sigma_shape=129-32-1)@1
396	612	9	1796	653	1143	338	560	315	583	58.1	97.622	93.021	14067	37	gone	ab(deep=4)@1.learned(model=77,ddaa5090,position_elo,mlp,mu_shape=129-128-64-1,sigma_shape=129-32-1)@1
397	612	22	344	85	259	31	141	54	118	47.9	0.515	0.503	1898	68	gone	ab(d4,tt,ord,nb200k)@1.learned(s9,e5b3b014,value,lin,129-1,con100)@1
398	611	25	196	90	106	44	54	46	52	47.1	9.199	7.787	1659	47	gone	ab(d4,tt,ord,nb200k)@1.learned(s34,93fd930c)@1
399	610	12	1028	485	543	224	290	261	253	51.9	1.114	1.133	4376	60	on	ab(deep=4,tt,ord,nodes=200k)@2.learned(model=4,eb105733,pool_games,lin,shape=129-1)@1
400	610	10	1726	637	1089	280	578	357	511	56.4	18.885	17.809	59235	43	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=531,748d1c8d,tdleaf_self,lin,shape=129-1)@1
401	609	12	1028	483	545	231	283	252	262	58.8	71.006	70.254	14509	38	on	ab(deep=4)@2.learned(model=79,18f19059,position_elo,mlp,mu_shape=129-256-128-1,sigma_shape=129-64-1)@1
402	608	10	1736	630	1106	328	540	302	566	50.7	13.473	12.996	43418	45	gone	ab(deep=6,tt,ord,time=150ms)@1.learned(model=94,784bb5fe,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1
403	608	9	1736	689	1047	384	484	305	563	50.1	11.236	11.149	42180	45	on	ab(deep=6,tt,ord,time=150ms)@2.learned(model=99,59815079,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1
404	608	25	196	89	107	57	41	32	66	49.2	9.586	7.619	1610	47	gone	ab(d4,tt,ord,nb200k)@1.learned(s30,ba8efc12)@1
405	608	25	196	89	107	46	52	43	55	47.1	0.834	0.690	1567	64	gone	ab(d4,tt,ord,nb200k)@1.learned(s9,4d37b1f7)@1
406	605	8	2352	928	1424	479	705	449	719	43.9	0.158	0.247	3804	76	gone	ab(deep=4)@1.classic(chip=100)@2.dil(prob=10)@1
407	604	25	196	88	108	46	52	42	56	47.0	5.948	4.652	1646	50	gone	ab(d4,tt,ord,nb200k)@1.learned(s24,d1e5f517)@1
408	603	9	1796	635	1161	303	595	332	566	49.4	0.473	0.463	1749	68	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=4,eb105733,pool_games,lin,shape=129-1)@1
409	603	20	504	200	304	107	145	93	159	37.2	0.006	0.002	113	399	gone	ab(deep=2)@1.classic(chip=100)@1
410	601	10	1727	621	1106	270	588	351	518	55.0	42.103	39.332	65608	39	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=261,52cd70f8,tdleaf_self,mlp,shape=129-32-1)@1
411	600	9	1840	641	1199	336	584	305	615	50.9	12.984	12.693	43642	44	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=94,784bb5fe,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1
412	599	8	2400	916	1484	466	734	450	750	43.8	5.272	9.144	26813	46	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@2.dil(prob=18)@1
413	599	12	1028	470	558	255	259	215	299	57.4	26.750	26.422	14335	41	on	ab(deep=4)@2.learned(model=77,ddaa5090,position_elo,mlp,mu_shape=129-128-64-1,sigma_shape=129-32-1)@1
414	598	9	1736	669	1067	350	518	319	549	49.7	283.040	280.696	66311	33	on	ab(deep=6,tt,ord,time=150ms)@2.learned(model=111,78ef6974,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1.opener(rand,moves=8)@1
415	597	25	196	86	110	50	48	36	62	46.3	8.481	7.095	1543	47	gone	ab(d4,tt,ord,nb200k)@1.learned(s35,e0fe5acd)@1
416	593	10	1756	606	1150	295	583	311	567	58.5	65.623	63.162	14119	37	gone	ab(deep=4)@1.learned(model=113,e3cc8b4e,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1
417	593	12	1028	463	565	228	286	235	279	57.3	60.279	59.443	14786	37	on	ab(deep=4)@2.learned(model=113,e3cc8b4e,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1
418	592	8	2252	872	1380	445	681	427	699	53.0	1.653	2.734	17288	52	gone	ab(deep=4)@1.exp(chip=65,column=1,forward=14)@2
419	592	10	1756	604	1152	346	532	258	620	57.6	56.449	54.276	12539	38	gone	ab(deep=4)@1.learned(model=110,1466db6c,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1
420	591	12	1028	460	568	247	267	213	301	54.1	14.654	14.604	57219	43	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=97,87a5093d,pool_games,lin,shape=129-1)@1
421	590	25	196	84	112	45	53	39	59	47.8	6.147	4.624	1671	48	gone	ab(d4,tt,ord,nb200k)@1.learned(s17,56ed7027)@1
422	590	25	196	84	112	39	59	45	53	47.8	9.923	7.920	1648	46	gone	ab(d4,tt,ord,nb200k)@1.learned(s33,b02b58b6)@1
423	585	10	1736	644	1092	331	537	313	555	45.0	9.950	9.811	37599	44	on	ab(deep=6,tt,ord,nodes=200k)@2.classic(chip=100)@2.dil(prob=14)@1
424	585	10	1736	643	1093	324	544	319	549	42.6	0.236	0.231	3638	74	on	ab(deep=4)@2.classic(chip=100)@2.dil(prob=10)@1
425	584	16	524	309	215	140	122	169	93	57.4	0.340	0.284	1030	72	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=45,d675341a,teacher_games(deep=4),lin,shape=129-1)@1
426	584	10	1756	588	1168	248	630	340	538	57.4	66.276	63.785	14387	37	gone	ab(deep=4)@1.learned(model=115,21d7e638,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1
427	583	25	196	82	114	44	54	38	60	47.2	6.299	4.811	1729	48	gone	ab(d4,tt,ord,nb200k)@1.learned(s19,37dc9a9a)@1
428	583	25	196	82	114	47	51	35	63	48.0	5.924	4.747	1651	48	gone	ab(d4,tt,ord,nb200k)@1.learned(s21,29061624)@1
429	583	25	196	82	114	43	55	39	59	49.3	6.487	5.033	1753	47	gone	ab(d4,tt,ord,nb200k)@1.learned(s26,d70c5070)@1
430	580	12	1028	447	581	215	299	232	282	39.4	22.873	22.690	26490	40	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=585,e37f6895,tdleaf_self,mlp,shape=30-32-1)@1
431	580	12	1028	447	581	236	278	211	303	57.7	58.965	58.310	14786	37	on	ab(deep=4)@2.learned(model=114,316257e9,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1
432	580	10	1796	590	1206	323	575	267	631	47.5	0.614	0.573	2266	63	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=10,fead67b7,weight_merge,lin,shape=129-1)@1
433	580	25	196	81	115	41	57	40	58	48.4	9.674	7.701	1620	45	gone	ab(d4,tt,ord,nb200k)@1.learned(s28,6d10efee)@1
434	578	12	1028	444	584	216	298	228	286	53.8	2.700	2.640	17668	51	on	ab(deep=4)@2.exp(chip=65,column=1,forward=14)@2
435	578	12	1028	444	584	242	272	202	312	54.3	14.145	14.065	57422	42	on	ab(deep=6,tt,ord,time=150ms)@2.learned(model=97,87a5093d,pool_games,lin,shape=129-1)@1
436	576	25	196	80	116	41	57	39	59	49.6	10.123	8.462	1788	44	gone	ab(d4,tt,ord,nb200k)@1.learned(s37,97ad3321)@1
437	575	10	1840	592	1248	336	584	256	664	50.5	12.381	12.160	41044	42	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=95,07792e69,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1
438	574	10	1756	570	1186	298	580	272	606	55.7	63.487	61.086	14152	36	gone	ab(deep=4)@1.learned(model=112,baa2951a,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1
439	574	10	1736	622	1114	341	527	281	587	50.1	294.905	292.584	70961	32	on	ab(deep=6,tt,ord,time=150ms)@2.learned(model=113,e3cc8b4e,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1.opener(rand,moves=8)@1
440	574	12	1028	439	589	210	304	229	285	56.9	59.546	58.844	14768	36	on	ab(deep=4)@2.learned(model=115,21d7e638,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1
441	573	25	196	79	117	42	56	37	61	48.3	10.243	7.770	1666	44	gone	ab(d4,tt,ord,nb200k)@1.learned(s29,ef8eac9c)@1
442	570	10	1736	559	1177	304	564	255	613	51.8	12.915	12.495	41163	42	gone	ab(deep=6,tt,ord,time=150ms)@1.learned(model=95,07792e69,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1
443	570	16	524	299	225	132	130	167	95	58.7	0.309	0.272	956	70	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=34,d9ec0240,teacher_games(deep=6),lin,shape=129-1)@1
444	570	12	1028	434	594	224	290	210	304	56.3	50.544	50.030	12935	37	on	ab(deep=4)@2.learned(model=110,1466db6c,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1
445	569	25	196	78	118	41	57	37	61	42.5	6.077	4.457	1563	47	gone	ab(d4,tt,ord,nb200k)@1.learned(s16,500afc93)@1
